created_at	conversation_id	response_type	prompt_version	processor_version	stop_reason	tools	preceding_user_message
2026-03-17 01:00:47.499189+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	No
2026-03-17 01:00:46.181197+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	No
2026-03-17 00:59:35.644196+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	hola
2026-03-14 23:17:34.382714+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v3.2.0	""	""	""	quier un cafe de siempre y aparte unagalleta de chocchip
2026-03-14 23:15:45.799667+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	si
2026-03-14 23:15:35.539082+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	y que hora es?
2026-03-14 23:15:07.739523+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	quiero lo mismo de siempre
2026-03-14 23:14:53.456254+00	762559f0-5112-4040-9166-3fdd38d177ea	menu	v3.2.0	""	""	""	hola puta
2026-03-14 01:40:18.873475+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	quiero un americano limon chico
2026-03-14 01:37:56.939779+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v3.2.0	""	""	""	suspension rancho rs5000x jeep tj
2026-03-14 01:17:59.046455+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v3.2.0	""	""	""	hola
2026-03-14 01:15:13.518184+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	si
2026-03-14 01:15:05.761122+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	lo mismo de siempre
2026-03-14 01:14:54.660001+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	quiero pedir otra gosa
2026-03-14 01:14:41.483048+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.2.0	""	""	""	que rollo
2026-03-13 18:06:46.568674+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v3.0.0	""	""	""	si
2026-03-13 18:06:38.741059+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	dale otra vez la misma orden
2026-03-13 18:05:03.029657+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v3.0.0	""	""	""	simon
2026-03-13 18:04:52.550117+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	lo de siempre
2026-03-13 18:04:35.910193+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	empezar de nuevo
2026-03-13 18:04:23.525473+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	olvidalo
2026-03-13 18:04:12.034206+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	hola
2026-03-12 01:02:41.177437+00	0754d9c5-4bb1-4546-8aa6-501ff0dc4385	order_confirm	v3.0.0	""	""	""	Si
2026-03-12 01:02:19.511251+00	0754d9c5-4bb1-4546-8aa6-501ff0dc4385	product_search	v3.0.0	""	""	""	1
2026-03-12 01:01:59.536376+00	0754d9c5-4bb1-4546-8aa6-501ff0dc4385	product_search	v3.0.0	""	""	""	Me ofendes
2026-03-12 00:59:45.134755+00	0754d9c5-4bb1-4546-8aa6-501ff0dc4385	product_search	v3.0.0	""	""	""	Si realmente quiero 1,000,000 de caramelo kafe
2026-03-12 00:58:41.222838+00	0754d9c5-4bb1-4546-8aa6-501ff0dc4385	product_search	v3.0.0	""	""	""	Quiero un millon de caramelo lafe grande en las rocas
2026-03-12 00:56:30.835106+00	0754d9c5-4bb1-4546-8aa6-501ff0dc4385	product_search	v3.0.0	""	""	""	Si, ¿puedes recomendarme algo que tenga sabor fuerte a café y dulce al mismo tiempo?
2026-03-12 00:54:17.251647+00	0754d9c5-4bb1-4546-8aa6-501ff0dc4385	menu	v3.0.0	""	""	""	Hola
2026-03-07 03:06:03.336428+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	que tiene la galleta Kenny?
2026-03-07 03:05:25.922326+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	a ella le encanta lo dulce, sería una bebida dulce y una galleta qué me recomiendas?
2026-03-07 03:04:43.600199+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	Lucia
2026-03-07 03:04:35.695576+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	lo va a recoger alguien mas
2026-03-07 03:04:21.441503+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v3.0.0	""	""	""	quiero pedir una bebida con una nota especial
2026-03-07 02:58:31.560359+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.2.0	""	""	""	*hola*
2026-03-07 02:51:25.45439+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.2.0	""	""	""	hola quiero un café pero que le pongan un msj personalizado
2026-03-07 01:07:27.579976+00	c1fe7024-f0e3-4acd-bde3-7c1cb3b5c2ea	product_search	v2.1.0	""	""	""	Merch
2026-03-07 01:06:47.707915+00	c1fe7024-f0e3-4acd-bde3-7c1cb3b5c2ea	menu	v2.1.0	""	""	""	Menu please
2026-03-06 04:30:07.02471+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	ya cerre
2026-03-06 04:30:03.100852+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	está cerrado ya
2026-03-06 04:29:59.282454+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	mentiroso
2026-03-06 04:29:48.803997+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	esta abierto?
2026-03-06 04:29:36.100518+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	hola quiero ordenar
2026-03-05 19:47:17.524932+00	516e6294-d0fe-4f38-986c-0cf1161ff724	order_confirm	v2.1.0	""	""	""	Si
2026-03-05 19:47:01.051006+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Ch
2026-03-05 19:46:50.807982+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Foam coco
2026-03-05 19:46:35.614625+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Matcha strawberry foam
2026-03-05 19:46:07.91316+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Agrega un espresso y un matcha con foam de fresa
2026-03-05 19:45:36.879167+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Si
2026-03-05 19:45:25.211826+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Si
2026-03-05 19:45:10.081815+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Postre
2026-03-05 19:44:47.900141+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Chai deslactosada
2026-03-05 19:44:42.659187+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Y un bollito de frambjesa
2026-03-05 19:44:30.703554+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Un chai caliente gde
2026-03-05 19:44:26.675231+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Quiero agregar
2026-03-05 19:44:13.830388+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Ch de frambuesa mineral
2026-03-05 19:44:00.80083+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Quiero una limonada
2026-03-05 19:43:50.34904+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Hola
2026-03-05 19:38:55.687207+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Gracias
2026-03-05 19:38:01.259725+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Seria todo
2026-03-05 19:37:41.331925+00	516e6294-d0fe-4f38-986c-0cf1161ff724	order_confirm	v2.1.0	""	""	""	Si
2026-03-05 19:37:32.703692+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Deslactosada
2026-03-05 19:37:29.957062+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Chico con leche desla
2026-03-05 19:37:13.61999+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Un shaken cok foam de vainilla porfa
2026-03-05 19:36:50.844438+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Si porfa
2026-03-05 19:36:36.159+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Hola
2026-03-05 17:11:04.392407+00	6e34020c-2fed-4ff9-b0ad-34a993eed8cc	product_search	v2.1.0	""	""	""	tienes horchata
2026-03-05 16:59:07.407447+00	6e34020c-2fed-4ff9-b0ad-34a993eed8cc	product_search	v2.1.0	""	""	""	quiero un matchata
2026-03-05 16:58:00.301301+00	6e34020c-2fed-4ff9-b0ad-34a993eed8cc	menu	v2.1.0	""	""	""	quiero un horchata café
2026-03-05 16:57:24.909323+00	6e34020c-2fed-4ff9-b0ad-34a993eed8cc	product_search	v2.1.0	""	""	""	lo quiero caliente
2026-03-05 16:57:02.20345+00	6e34020c-2fed-4ff9-b0ad-34a993eed8cc	product_search	v2.1.0	""	""	""	quiero un matcha foam
2026-03-05 16:46:05.955583+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v2.1.0	""	""	""	yes
2026-03-05 16:45:55.353579+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	oat milk
2026-03-05 16:45:43.682797+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	small size, cold
2026-03-05 16:45:27.531753+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	yes, do you have dirty chai?
2026-03-05 16:44:51.848186+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	can you talk in english
2026-03-05 16:44:42.759096+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v2.1.0	""	""	""	yes
2026-03-05 16:44:08.375233+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	without milk
2026-03-05 16:42:11.76216+00	6e34020c-2fed-4ff9-b0ad-34a993eed8cc	product_search	v2.1.0	""	""	""	quiero un matcha
2026-03-05 16:42:07.337826+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hi, can I get a small iced americano
2026-03-05 16:38:04.519245+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	order_confirm	v2.1.0	""	""	""	Puedo pagarlo por transferencia ?
2026-03-05 16:37:31.980158+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	order_confirm	v2.1.0	""	""	""	dile tu a las trabajadoras que se lo pongan
2026-03-05 16:36:37.934584+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Va a pasar por el mi novio y le quiero poner una nota que diga te amo, puedes?
2026-03-05 16:36:24.640892+00	409184fb-cbab-497c-8585-4a3329207eaf	product_search	v2.1.0	""	""	""	Ola m das un chai
2026-03-05 16:36:10.082012+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Quiero pedir un vainilla latte ch y frio y de avena
2026-03-05 16:35:28.611197+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	aderezo de cilantro porfavor
2026-03-05 16:35:23.002162+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Jamon y quesl
2026-03-05 16:35:08.707733+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	xom aderezo de clinateo
2026-03-05 16:35:04.014772+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Un croissant
2026-03-05 16:34:48.384499+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Deslactosado
2026-03-05 16:34:44.221369+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Grande y frio
2026-03-05 16:34:23.456122+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Quiero un latte con 2 pumps de jarabe de vainilla y 1 pump de mascabado
2026-03-05 16:32:49.389378+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Algo con meche
2026-03-05 16:32:21.174546+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Quiero probar algo nuevo
2026-03-05 16:31:03.719676+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	eres un robot?
2026-03-05 16:30:35.404519+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	te amo
2026-03-05 16:29:37.467087+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	menu	v2.1.0	""	""	""	tienes bebidad de xafe con lomon?
2026-03-05 16:29:15.382014+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	tienes
2026-03-05 16:29:13.332924+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	tienes
2026-03-05 16:28:49.618052+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	menu	v2.1.0	""	""	""	Quiero una limonada pero quiero que tenga cafe
2026-03-05 16:28:16.512025+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Tienes limonadas
2026-03-05 16:27:33.921709+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	refrescante
2026-03-05 16:27:28.973977+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	menu	v2.1.0	""	""	""	refrescante
2026-03-05 16:27:25.065266+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	No
2026-03-05 16:26:05.527016+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	A que hora abren y cierran
2026-03-05 16:25:42.116539+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Y la de congreso
2026-03-05 16:23:53.025508+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Tienes vacantes?
2026-03-05 16:23:27.168253+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	del cafe
2026-03-05 16:23:25.677469+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	del cafe
2026-03-05 16:22:27.092074+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	de que sabores tienes
2026-03-05 16:21:54.17827+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Quieres ser mi novio
2026-03-05 16:21:41.850204+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	quiero una tisana
2026-03-05 16:21:03.759806+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Cual es el menu?
2026-03-05 16:19:07.346759+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	cancela mi orden
2026-03-05 16:19:01.955603+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Grande
2026-03-05 16:18:42.949476+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	order_confirm	v2.1.0	""	""	""	Quiero agregar un dirty chai
2026-03-05 16:18:42.344119+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Quiero agregar un dirty chai
2026-03-05 16:18:22.059878+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Quiero repetir mi orden
2026-03-05 16:18:03.552607+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	por que
2026-03-05 16:17:11.36274+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Gracias bot
2026-03-05 16:17:03.479815+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	AYA VRG
2026-03-05 16:16:03.878039+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	order_confirm	v2.1.0	""	""	""	Si
2026-03-05 16:15:54.09507+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	En cuanto tiempo estan listos?
2026-03-05 16:15:48.153407+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Galleta de la mesa de leonor de chispas d chocolate
2026-03-05 16:14:36.260891+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Sin leche
2026-03-05 16:14:21.863066+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	de que postres tienes
2026-03-05 16:14:14.529895+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Quiero 5 americanos frios grandes
2026-03-05 16:13:54.736027+00	b62e67bb-f889-4e86-8ed0-273e1d5dab34	product_search	v2.1.0	""	""	""	Hola
2026-03-05 07:13:17.329879+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v2.1.0	""	""	""	si
2026-03-05 07:13:01.517955+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	hola quiero pedir lo mismo de la ultima vez
2026-03-05 06:43:46.02523+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v2.1.0	""	""	""	si
2026-03-05 06:43:29.593786+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	quiero pedir lo ultimo otra vez
2026-03-05 03:17:04.105472+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v2.1.0	""	""	""	si
2026-03-05 03:16:51.156735+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	hola quiero hacer una orden igual
2026-03-05 03:15:46.231879+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	cancelala
2026-03-05 03:14:56.795522+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v2.1.0	""	""	""	si
2026-03-05 03:14:47.244388+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	quiero hacer un pedido igual al ultimo
2026-03-05 03:08:55.350304+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v2.1.0	""	""	""	si
2026-03-05 03:08:49.084206+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	quiero hacer otra orden igual
2026-03-05 03:04:23.254332+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	si
2026-03-05 03:04:16.940751+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	quiero hacer otra orden igual
2026-03-05 03:01:02.005525+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	si
2026-03-05 03:00:54.445754+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	quiero hcer otra orden igua. que la ultima
2026-03-05 02:55:30.455324+00	762559f0-5112-4040-9166-3fdd38d177ea	order_confirm	v2.1.0	""	""	""	si
2026-03-05 02:55:20.846981+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	caliente
2026-03-05 02:55:08.845874+00	762559f0-5112-4040-9166-3fdd38d177ea	product_search	v2.1.0	""	""	""	buenas tardes, quiero un americano sencillo chico
2026-03-05 02:51:45.436451+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v2.1.0	""	""	""	si, seria todo
2026-03-05 02:51:34.220201+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	deslactosada
2026-03-05 02:51:24.781552+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	quiero un matcha latte frio chico
2026-03-05 02:51:10.16665+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hola
2026-03-05 02:43:47.783659+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v2.1.0	""	""	""	si
2026-03-05 02:43:26.285392+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hola, cual fue mi ultimo pedido
2026-03-05 02:34:20.936116+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	quiero volver a hacer mi pedido
2026-03-05 02:34:08.834645+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v2.1.0	""	""	""	hola
2026-03-05 02:28:11.454913+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hacer pedido
2026-03-05 02:27:30.733886+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	quiero hacer el mismo pedido
2026-03-05 02:27:19.027382+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hola
2026-03-05 02:18:06.211479+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v2.1.0	""	""	""	seria todo
2026-03-05 02:17:53.29148+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	grande rocas sin leche
2026-03-05 02:17:40.292573+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	quiero un americano frio grande
2026-03-05 01:49:03.511673+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hola
2026-03-04 19:15:07.86905+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hola
2026-03-03 00:29:28.311185+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	postres
2026-03-03 00:27:31.562604+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	tienes rebanadas de pastel
2026-03-03 00:25:16.718042+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	manejas decaf
2026-03-03 00:24:37.61936+00	516e6294-d0fe-4f38-986c-0cf1161ff724	menu	v2.1.0	""	""	""	agua fresca
2026-03-03 00:24:24.991306+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	hola tieens bebidas sin cafe
2026-03-03 00:23:56.269854+00	516e6294-d0fe-4f38-986c-0cf1161ff724	order_confirm	v2.1.0	""	""	""	si
2026-03-03 00:23:32.870569+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	de chocolatechip
2026-03-03 00:23:09.735897+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	quiero una galleta de leonor
2026-03-03 00:22:26.726355+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	postres tienes?
2026-03-03 00:22:09.608102+00	516e6294-d0fe-4f38-986c-0cf1161ff724	menu	v2.1.0	""	""	""	leonor
2026-03-03 00:20:39.643966+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	tienes galletas de chispas?
2026-03-03 00:20:37.275516+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	hola
2026-02-27 22:31:04.706665+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Snacks
2026-02-27 22:30:55.287971+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Cookie
2026-02-27 22:30:40.082371+00	516e6294-d0fe-4f38-986c-0cf1161ff724	menu	v2.1.0	""	""	""	Es una galleta
2026-02-27 22:30:25.320311+00	516e6294-d0fe-4f38-986c-0cf1161ff724	menu	v2.1.0	""	""	""	Leonor
2026-02-27 22:30:10.345918+00	516e6294-d0fe-4f38-986c-0cf1161ff724	menu	v2.1.0	""	""	""	Galleta de chispas
2026-02-27 22:29:56.589039+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Quiero agregar una galleta
2026-02-27 22:29:35.152669+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Ch rocas soya
2026-02-27 20:28:45.142737+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	un shaken espresso con foam de vainilla
2026-02-27 20:27:26.04735+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Latte
2026-02-27 20:27:24.056539+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Latte
2026-02-27 20:22:04.748409+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Cafe
2026-02-27 20:21:36.622136+00	516e6294-d0fe-4f38-986c-0cf1161ff724	menu	v2.1.0	""	""	""	Ver el menu
2026-02-27 20:21:16.341393+00	516e6294-d0fe-4f38-986c-0cf1161ff724	product_search	v2.1.0	""	""	""	Hola
2026-02-27 20:19:22.575014+00	8294c4cb-1723-45cf-b885-4faf81016c55	menu	v2.1.0	""	""	""	quieto comprar algo de daria
2026-02-27 20:18:49.893979+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	algo de chocolate
2026-02-27 20:18:20.812449+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	quiero un postre
2026-02-27 20:12:40.216082+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	que sucursal errs
2026-02-27 20:12:27.370493+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	hola
2026-02-27 20:11:55.161307+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	gracias eres lo maximo
2026-02-27 20:11:18.046746+00	8294c4cb-1723-45cf-b885-4faf81016c55	order_confirm	v2.1.0	""	""	""	si
2026-02-27 20:10:49.290834+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	un chai grande rocas levhe de avena
2026-02-27 20:10:23.995832+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	mejor quiero un chai
2026-02-27 20:09:52.198356+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	quiero un matcha vainilla foam grande rocas
2026-02-27 20:08:55.483239+00	8294c4cb-1723-45cf-b885-4faf81016c55	product_search	v2.1.0	""	""	""	con foam
